,Video File,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39,cluster40,cluster41,cluster42,cluster43,cluster44,cluster45,cluster46,cluster47,cluster48,cluster49,cluster50,cluster51,cluster52,cluster53,cluster54,cluster55,cluster56,cluster57,cluster58,cluster59,cluster60,cluster61,cluster62,cluster63,cluster64,cluster65,caste
39,03PPmajfd_antmovie200927201541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1743222891566265,0.0,0.0,0.21460843373493976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011295180722891566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1743222891566265,0.0,0.0,0.0,0.20143072289156627,0.2240210843373494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
40,13RGmajfr_antmovie200927225156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1980144010473489,0.0,0.0,0.2333624263582806,0.0,0.0,0.032620554222125245,0.0,0.0,0.0078551167357626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010909884355225837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015601134627972944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010909884355225837,0.0,0.006873227143792276,0.0,0.0060004363953742096,0.0,0.0,0.15644774165393846,0.0,0.0,0.0,0.3050403665721144,0.036002618372245256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
41,08GBmajfd_antmovie201010220356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01855287569573284,0.0,0.11595547309833025,0.0,0.0,0.23562152133580705,0.0,0.0,0.0,0.0,0.0,0.01855287569573284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040816326530612235,0.1836734693877551,0.0,0.0,0.0,0.0,0.00927643784786642,0.0,0.0,0.0,0.03710575139146568,0.0,0.0,0.11038961038961037,0.0,0.0,0.0,0.14935064935064934,0.08070500927643785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
42,02dPmajfr_antmovie200927195452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12622295714482568,0.0,0.0,0.1889210417527904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022047678103899685,0.0,0.0,0.0,0.0,0.0,0.0,0.011575031004547334,0.00950806118230674,0.0,0.006063111478572413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207523770152956,0.0,0.0,0.0,0.06421386247760782,0.370538790133664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
43,02BGmajfr_antmovie200929195124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16214093357271095,0.0,0.0,0.2182450628366248,0.0,0.0,0.0,0.0,0.0,0.028725314183123882,0.002244165170556553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005161579892280072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003478456014362657,0.007181328545780971,0.0,0.0,0.0,0.0,0.0,0.009201077199281869,0.0,0.015035906642728903,0.0,0.027378815080789945,0.0,0.0,0.13902603231597846,0.0,0.013128366247755836,0.0,0.11131059245960502,0.2528052064631957,0.0,0.0,0.0,0.0,0.0,0.004937163375224415,0.0,0.0,0.0,3
44,07GYmajfr_antmovie201010213128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12218159658744668,0.0,0.0,0.21501117204956327,0.0,0.017570587040422508,0.0,0.0,0.0,0.007617306520414382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008125126955108674,0.002843794434288036,0.0,0.0,0.0018281535648994515,0.0,0.0,0.008937639650619542,0.006804793824903514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005382896607759496,0.0,0.0,0.0,0.00964858825919155,0.0,0.01604712573633963,0.19845622587852932,0.0,0.0,0.0,0.3080438756855576,0.07881373146455413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
45,06dYmajfr_antmovie200924213953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11693781484845983,0.0,0.0,0.14435543810388968,0.0,0.0,0.009084152283425552,0.0,0.0,0.11908497811545132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00933190189115534,0.0,8.258320257659592e-05,0.0,0.00792798744735321,0.0,0.0,0.0,0.0,0.0,0.12189280700305558,0.0,0.15046659509455776,0.0,0.010488066727227682,0.0,0.0,0.10025600792798743,0.0,0.0,0.0,0.1174333140639194,0.09051119002394913,0.0,0.0,0.0,0.0,0.0,0.002147163266991494,0.0,0.0,0.0,3
46,04Tdminfd_antmovie200927203026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.3352272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17613636363636365,0.0,0.0,0.0,0.0,0.3352272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47,02XXmidfr_antmovie200929192351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02535211267605634,0.0,0.0,0.024702058504875408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358613217768147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5711809317443121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00715059588299025,0.0,0.0,0.0,0.035752979414951244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48,04Ddminfd_antmovie200926205755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12280701754385966,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.5614035087719298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49,02WGmidfr_antmovie201010193952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16579770594369134,0.0,0.0,0.19655891553701774,0.0,0.0,0.0,0.0,0.0,0.0291970802919708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024504692387904068,0.0,0.0,0.022419186652763292,0.0,0.0,0.0,0.0,0.0,0.048488008342022944,0.0,0.01251303441084463,0.0,0.003128258602711157,0.0,0.0,0.1454640250260688,0.0,0.0,0.0,0.2064650677789364,0.1454640250260688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
50,04Ddminfr_antmovie200926204443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13076923076923078,0.0,0.0,0.20256410256410254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3871794871794872,0.0,0.0,0.0,0.2743589743589744,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51,07YTminfr_antmovie200928210801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3297872340425532,0.0,0.0,0.1702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.0,0.0,0.0,0.3723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52,02BGmajfd_antmovie200929195924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18861167482392266,0.0,0.0,0.2294377462098603,0.00011937447773665991,0.0,0.0,0.0,0.0,0.003581234332099797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02280052524770204,0.009549958218932793,0.0,0.0,0.0,0.0,0.0,0.01181807329592933,0.0,0.005013728064939715,0.0,0.003819983287573117,0.0,0.0,0.13716127491942226,0.0,0.0,0.0,0.1949385221439656,0.19314790497791573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
53,10GPminfd_antmovie201010224528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54,04BTmajfd_antmovie200929204003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1784221525600836,0.0,0.0,0.21786833855799373,0.0,0.0,0.0,0.0,0.0,0.01044932079414838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012016718913270635,0.0,0.0,0.0,0.0,0.0,0.0,0.004440961337513062,0.0,0.012539184952978056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16614420062695925,0.0,0.0,0.0,0.12800417972831765,0.27011494252873564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
55,14RPminfd_antmovie200927232318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16065573770491806,0.0,0.0,0.22295081967213115,0.0,0.0,0.0,0.0,0.0,0.006557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23278688524590166,0.0,0.0,0.0,0.2721311475409836,0.10491803278688523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56,05YGminfd_antmovie200928203953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16587395957193818,0.0,0.0,0.2467300832342449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22294887039239,0.0,0.0,0.0,0.2497027348394768,0.11474435196195006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57,04Ydmidfd_antmovie200924205710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392904073587385,0.0,0.0,0.1471747700394218,0.0,0.0,0.0,0.0,0.0,0.21550591327201046,0.0,0.0,0.07621550591327203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045992115637319315,0.0,0.0,0.0,0.0,0.0,0.09198423127463863,0.0,0.039421813403416564,0.0,0.039421813403416564,0.0,0.0,0.04204993429697766,0.0,0.0,0.0,0.1616294349540079,0.001314060446780552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
58,00AAmidfr_antmovie200926190125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28205128205128205,0.0,0.0,0.0,0.0,0.4358974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
59,04Ydmidfd_antmovie200924205857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1910966340933768,0.0,0.0,0.1986970684039088,0.0,0.0,0.0,0.0,0.0,0.04234527687296417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02985884907709012,0.0,0.0,0.0,0.0,0.0,0.0038002171552660147,0.0,0.0027144408251900108,0.0,0.04234527687296417,0.0,0.0,0.17046688382193267,0.0,0.0,0.0,0.2041259500542888,0.11454940282301845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
60,04YWmajfr_antmovie200928201556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2724252491694352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1827242524916944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1827242524916944,0.0,0.0,0.0,0.20930232558139536,0.009966777408637871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
61,01Rdmidfr_antmovie200924190721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10571317528177224,0.0,0.0,0.2456276719782355,0.0,0.0,0.0,0.08356004663816556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1721725612125923,0.0,0.0,0.0,0.04352895452778857,0.3493975903614458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
62,02RRmajfd_antmovie200924194252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015765872079301392,0.0,0.10903941468019826,0.0,0.0,0.25475572338919045,0.0,0.0,0.008543780977106443,0.0036346471560066095,0.0,0.007646919990559358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.440641963653528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0008024545669105499,0.0,0.002265754071276847,0.004437101722917158,0.0,0.0,0.0,0.0,0.006372433325466132,0.01062072220911022,0.0,0.0034930375265518057,0.0,0.00561718196837385,0.0,0.0,0.20103847061600189,0.002737786169459523,0.0,0.0,0.07344819447722445,0.27052159546849186,0.0,0.0,0.0,0.0,0.0,0.019164503186216663,0.0,0.0,0.0,3
63,08GBmajfr_antmovie201010215520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247557003257329,0.0,0.0,0.10749185667752444,0.0,0.0,0.0,0.0,0.0,0.3517915309446254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06840390879478828,0.0,0.0032573289902280127,0.0,0.009771986970684038,0.0,0.0,0.10423452768729642,0.0,0.0,0.0,0.0749185667752443,0.03257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
64,06dYmajfr_antmovie200924213405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025172117039586918,0.0,0.21320998278829606,0.02452667814113597,0.0,0.1944922547332186,0.02474182444061962,0.0,0.0,0.0,0.0,0.05271084337349398,0.016781411359724614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008390705679862307,0.0,0.0,0.0,0.0,0.0,0.03313253012048193,0.0,0.030120481927710843,0.0,0.023881239242685027,0.0,0.0,0.08154044750430292,0.0,0.0,0.0,0.1465146299483649,0.09358864027538727,0.0,0.0,0.0,0.0,0.0,0.03119621342512909,0.0,0.0,0.0,3
65,06dYmajfr_antmovie200924213217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5408071748878924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02840059790732436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4307922272047833,0.0,0.0,0.0,3
66,07GYmajfd_antmovie201010214325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12606005042402016,0.0,0.0,0.21705248682099476,0.0,0.0,0.0,0.0,0.0,0.017648407059362825,0.004354801741920697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137520055008022,0.0,0.0,0.010772404308961724,0.0,0.0,0.0,0.0,0.0,0.027962411184964474,0.0,0.0,0.0,0.00045840018336007336,0.0,0.0,0.1592940637176255,0.0,0.0,0.0,0.3841393536557415,0.03850561540224616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
67,01Rdmidfd_antmovie200924192056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09895565827769218,0.0,0.0,0.28727957541516863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025851737716144498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22205101866118812,0.0,0.0,0.0,0.020715630885122408,0.3451463790446841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
68,10BYmidfd_antmovie200928223309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1398662401861006,0.0,0.0,0.28031404478045946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05321314335562664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19366094794998545,0.0,0.0,0.0,0.2366967141610933,0.09624890956673453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
69,07Wdmidfd_antmovie200926215810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13931480594154289,0.0,0.0,0.29659798754192623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002275994250119789,0.0,0.0077862961188308565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20028749401054144,0.0,0.0,0.0,0.3457115476760901,0.00802587446094873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
70,02YRminfd_antmovie200928193903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0951867816091954,0.0,0.0,0.298132183908046,0.0,0.0,0.0,0.0,0.0,0.0003591954022988505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003232758620689655,0.0,0.0007183908045977011,0.0,0.0,0.0,0.0,0.2550287356321839,0.0,0.0,0.0,0.1512212643678161,0.1961206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71,01ROmidfr_antmovie200928191510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15388655462184875,0.0,0.0,0.25131302521008403,0.0,0.0,0.0,0.0,0.0,0.0013130252100840335,0.010241596638655462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003282563025210084,0.0,0.0,0.0,0.011817226890756302,0.0,0.005908613445378151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18868172268907565,0.0,0.0,0.0,0.3609506302521008,0.012605042016806723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
72,03dBmidfd_antmovie200926204012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19298245614035087,0.0,0.0,0.19298245614035087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.0,0.0,0.0,0.4736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
73,03dRmajfd_antmovie200924201624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046547711404189285,0.0,0.0,0.12179984484096197,0.0,0.0,0.0,0.0,0.0,0.08254460822342903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05570209464701319,0.0003103180760279286,0.024670287044220324,0.014429790535298682,0.0,0.0,0.0,0.0,0.0,0.18277734678045,0.022032583397982933,0.03506594259115593,0.0,0.018929402637703645,0.02156710628394104,0.0,0.14848719937936386,0.0,0.0,0.0,0.06268425135764158,0.16245151280062065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
74,01Bdmidfd_antmovie200926200120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1256855575868373,0.0,0.0,0.2477148080438757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02010968921389397,0.0,0.06855575868372943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143510054844607,0.0,0.0,0.0,0.2829067641681901,0.0406764168190128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
75,01Bdmidfr_antmovie200926195414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10197368421052633,0.0,0.0,0.20614035087719296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2817982456140351,0.0,0.0,0.0,0.2850877192982456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
76,09BRmajfd_antmovie200928221729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0480349344978166,0.0,0.0,0.2183406113537118,0.0,0.0,0.0,0.0,0.0,0.07641921397379912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1703056768558952,0.0,0.0,0.0,0.0,0.0,0.1615720524017467,0.0,0.0,0.0,0.0,0.0,0.0,0.111353711790393,0.0,0.0,0.0,0.017467248908296942,0.1965065502183406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
77,02dPmajfd_antmovie200927200230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12104981253347614,0.0,0.0,0.1665773968934119,0.0,0.0,0.0,0.0,0.0,0.04927691483663632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03535083020889127,0.0,0.0,0.04017139796464917,0.0,0.0,0.0,0.0,0.0,0.07445099089448312,0.0,0.011247991430101769,0.0,0.05731119442956615,0.0,0.0,0.15854311730048207,0.0,0.0,0.0,0.06588109266202463,0.22013926084627744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
78,01Pdminfr_antmovie200927192312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03433476394849785,0.0,0.0,0.0815450643776824,0.0,0.0,0.0,0.0,0.0,0.3218884120171674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.0,0.0,0.24892703862660945,0.0,0.0,0.0,0.0,0.0,0.0,0.03433476394849785,0.0,0.0,0.0,0.2274678111587983,0.04721030042918455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
79,04YWmajfd_antmovie200928202317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14555468135326516,0.0,0.0,0.2533438237608183,0.0,0.0,0.0,0.0,0.0,0.013768686073957514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011801730920535012,0.0,0.0,0.0,0.0,0.0,0.0,0.17348544453186468,0.0,0.0,0.0,0.023603461841070025,0.3890637293469709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
